"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V1.1","V2.1","V3.1","V4.1","V5.1","V6.1","V7.1","V8.1","V9.1","V10.1","V11.1","V1.2","V2.2","V3.2","V4.2","V5.2","V6.2","V7.2","V8.2","V9.2","V10.2","V11.2","sim.Length","thresholds1","thresholds2","data.sources","Number.of.simulated.repetitions","real_parameters"
"1",2.5073468734757,1.62979414971278,0.0646787543047951,0.00922343530483777,0.0250729016495764,0.105507809813827,0.105279662582981,0.0259772343769155,0.125723352436412,0.136462975388161,0.0276709970177464,8.16382465162883,3.56826429099703,0.0045250157258103,8.76972497280329e-05,0.000888131550935449,0.02572895457611,0.0272245722508714,0.00134435346571232,0.0322901400602641,0.0397599746447801,0.00129606582204695,1.37004974643276,0.955005403418759,0.0186408998436627,0.00162033666424762,0.0274134925170827,0.121062029505086,0.127896164160251,0.0360833632146404,0.128389168984045,0.146100303243768,0.0346644318695781,3000,0.9,0.9,"energy_car",100,"0.544324215509756, 0.389505839880949, 0.0914325451254409, 0.0121348984243741, 0.913538647365377, 0.0177323018060073, 0.958811335406726, 0.0593297651828507, -0.000707316249627145, 0.977503217246533, 0.0539024894263931"
"2",1.75971367151449,1.08760560643822,0.0543309749605844,0.00803391560243243,0.0175246535046052,0.0827179170988264,0.0814167789163845,0.0217167474333956,0.0975590746325532,0.106883643270139,0.022456818366017,4.84330546024742,1.80454704759343,0.00338768859709731,6.84688479568526e-05,0.000416382835776784,0.0119181020095704,0.0117065104114183,0.000760643945278929,0.0255606929271922,0.0318404366928549,0.00102382270889023,1.32414105009928,0.791117676819602,0.0258917768346539,0.00198117340226578,0.019422609800568,0.0715675467316995,0.0724406144955881,0.0268551402536524,0.126682053073065,0.143534370550667,0.031439469886222,6000,0.9,0.9,"energy_car",100,"0.544324215509756, 0.389505839880949, 0.0914325451254409, 0.0121348984243741, 0.913538647365377, 0.0177323018060073, 0.958811335406726, 0.0593297651828507, -0.000707316249627145, 0.977503217246533, 0.0539024894263931"
"3",1.21435245208229,0.788392988792121,0.04989403541566,0.00738420395209648,0.0167892984223997,0.0724605145269742,0.0763092985606596,0.0182152847928069,0.0558945610879849,0.0605690265084224,0.0182383987624357,2.81050179278153,1.05552385036214,0.00283892944065955,5.85181447633159e-05,0.000574471108018214,0.00853758365034746,0.00938547541979971,0.000549911836438764,0.00610519844253786,0.00750223697871778,0.000502221686670998,1.17192392065411,0.669036017660601,0.0295822628555814,0.00293312729983042,0.023229247008845,0.0584854643731842,0.0621014242973812,0.0233029552515454,0.054628550926999,0.0627364186497081,0.0220157132994139,9000,0.9,0.9,"energy_car",100,"0.544324215509756, 0.389505839880949, 0.0914325451254409, 0.0121348984243741, 0.913538647365377, 0.0177323018060073, 0.958811335406726, 0.0593297651828507, -0.000707316249627145, 0.977503217246533, 0.0539024894263931"
